Fecha,Magnitud,Epicentro,Periodo,Mes,Mes_num,Entidad,Magnitud_cats
2018-07-06,4.2,"92 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-07,4.1,"56 km al NOROESTE de CINTALAPA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-07,4.2,"98 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-07,4,"125 km al NORESTE de LA PAZ, BCS",2018,jul,7,BCS,4 a 4.9
2018-07-07,4,"93 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-07,4.2,"8 km al SURESTE de CD IXTEPEC, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-08,4,"124 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-08,4,"79 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-08,4.2,"139 km al SUROESTE de TONALA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-08,4,"20 km al SURESTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-08,4,"23 km al NORTE de UNION HIDALGO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-08,4.7,"35 km al SUROESTE de MAPASTEPEC, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-09,4.1,"26 km al OESTE de RIO GRANDE, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-09,4.1,"5 km al SUROESTE de JUCHITAN DE ZARAGOZA, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-09,4,"8 km al NORTE de PUERTO ESCONDIDO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-09,4.1,"61 km al SUROESTE de LA MIRA, MICH",2018,jul,7,MICH,4 a 4.9
2018-07-09,4.6,"6 km al OESTE de PUERTO ESCONDIDO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-09,4.4,"409 km al SUROESTE de LA MIRA, MICH",2018,jul,7,MICH,4 a 4.9
2018-07-10,4.5,"404 km al SUROESTE de LA MIRA, MICH",2018,jul,7,MICH,4 a 4.9
2018-07-10,4.1,"24 km al NORESTE de UNION HIDALGO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-10,4.4,"17 km al SUR de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-10,4.8,"411 km al SUROESTE de LA MIRA, MICH",2018,jul,7,MICH,4 a 4.9
2018-07-10,4,"328 km al SUROESTE de PUERTO VALLARTA, JAL",2018,jul,7,JAL,4 a 4.9
2018-07-10,4,"14 km al NORESTE de CD IXTEPEC, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-10,4,"87 km al SUR de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-10,4,"7 km al SUROESTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-10,4.1,"77 km al SUROESTE de LAS CHOAPAS, VER",2018,jul,7,VER,4 a 4.9
2018-07-10,4,"60 km al OESTE de SANTA ROSALIA, CHIH",2018,jul,7,CHIH,4 a 4.9
2018-07-10,4.7,"54 km al OESTE de SANTA ROSALIA, CHIH",2018,jul,7,CHIH,4 a 4.9
2018-07-10,4.2,"32 km al SUR de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-10,4.2,"138 km al SUROESTE de TONALA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-11,4,"25 km al NORTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-11,4,"47 km al NOROESTE de CINTALAPA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-11,4,"16 km al SUROESTE de CD HIDALGO, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-11,4.1,"65 km al NORESTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-11,4,"56 km al NORESTE de TLACOLULA, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-11,4,"85 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-11,4.3,"27 km al SURESTE de CRUCECITA, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-11,4,"16 km al NORESTE de CD HIDALGO, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-11,4,"28 km al NORESTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-11,4,"35 km al NOROESTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-11,4,"20 km al SUROESTE de TONALA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-12,4,"13 km al SUROESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-12,4.1,"11 km al OESTE de JUCHITAN DE ZARAGOZA, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-12,4,"37 km al SUR de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-13,4,"121 km al SUROESTE de TONALA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-13,4,"29 km al SUR de UNION HIDALGO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-13,4,"197 km al SUROESTE de PIJIJIAPAN, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-13,4.1,"126 km al SUROESTE de TONALA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-13,4.2,"53 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-13,4,"62 km al NOROESTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-13,4.5,"123 km al SUROESTE de PIJIJIAPAN, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-13,4.1,"106 km al SUROESTE de CD HIDALGO, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-13,4,"52 km al SUROESTE de CIHUATLAN, JAL",2018,jul,7,JAL,4 a 4.9
2018-07-14,4.2,"12 km al SUROESTE de CD IXTEPEC, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-14,4,"135 km al SUROESTE de PIJIJIAPAN, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-14,4.2,"56 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-14,4.2,"22 km al NOROESTE de ZIHUATANEJO, GRO",2018,jul,7,GRO,4 a 4.9
2018-07-14,4.2,"11 km al SURESTE de PINOTEPA NACIONAL, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-14,4,"24 km al NORESTE de PINOTEPA NACIONAL, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-15,4,"112 km al SUROESTE de TONALA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-15,4,"110 km al SUROESTE de TONALA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-15,4,"15 km al SURESTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-15,4.2,"61 km al SUR de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-16,4,"48 km al SUR de SAYULA DE ALEMAN, VER",2018,jul,7,VER,4 a 4.9
2018-07-16,4.1,"65 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-16,4,"110 km al SUROESTE de TONALA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-16,4,"95 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-16,4.3,"42 km al NOROESTE de BERRIOZABAL, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-17,4.2,"59 km al SUROESTE de PINOTEPA NACIONAL, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-17,4,"23 km al SURESTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-17,5.1,"80 km al SUROESTE de COALCOMAN, MICH",2018,jul,7,MICH,5 a 5.9
2018-07-17,4.1,"76 km al SUROESTE de COALCOMAN, MICH",2018,jul,7,MICH,4 a 4.9
2018-07-17,4,"163 km al SUR de CD HIDALGO, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-17,4.3,"11 km al SUROESTE de PINOTEPA NACIONAL, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-17,4.1,"296 km al SUROESTE de PUERTO VALLARTA, JAL",2018,jul,7,JAL,4 a 4.9
2018-07-17,4,"106 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-17,4,"133 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-17,4.1,"82 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-17,4,"26 km al NORESTE de LAS GUACAMAYAS, MICH",2018,jul,7,MICH,4 a 4.9
2018-07-17,4.4,"8 km al SURESTE de PINOTEPA NACIONAL, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-18,4,"33 km al SUR de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-18,4,"65 km al NORESTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-18,4.1,"62 km al SUR de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-18,4,"139 km al SUROESTE de CD HIDALGO, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-18,4.2,"69 km al SUR de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-18,4.5,"106 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-18,4.2,"59 km al SUR de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-18,4.1,"277 km al OESTE de CIHUATLAN, JAL",2018,jul,7,JAL,4 a 4.9
2018-07-19,4,"141 km al SUROESTE de PIJIJIAPAN, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-19,4.2,"8 km al NORESTE de TECPAN, GRO",2018,jul,7,GRO,4 a 4.9
2018-07-19,4.3,"133 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-19,4.1,"59 km al OESTE de CIHUATLAN, JAL",2018,jul,7,JAL,4 a 4.9
2018-07-19,5.9,"10 km al SUROESTE de H HUAJUAPAN DE LEON, OAX",2018,jul,7,OAX,5 a 5.9
2018-07-19,4,"24 km al NORESTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-19,4.2,"17 km al NORESTE de UNION HIDALGO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-19,4.1,"79 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-20,4.1,"25 km al NOROESTE de RIO GRANDE, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-20,4,"9 km al SUROESTE de PINOTEPA NACIONAL, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-20,4,"72 km al NORESTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-20,4.2,"110 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-20,4,"265 km al SUROESTE de PUERTO VALLARTA, JAL",2018,jul,7,JAL,4 a 4.9
2018-07-20,4,"65 km al SUROESTE de MAPASTEPEC, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-20,4.9,"32 km al SUR de ISLA, VER",2018,jul,7,VER,4 a 4.9
2018-07-20,4.5,"37 km al SUR de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-20,4.7,"72 km al SUR de SAN MARCOS, GRO",2018,jul,7,GRO,4 a 4.9
2018-07-21,4,"41 km al SUROESTE de TONALA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-22,5,"62 km al SURESTE de SAYULA DE ALEMAN, VER",2018,jul,7,VER,5 a 5.9
2018-07-22,4,"20 km al NORTE de CRUCECITA, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-22,4,"42 km al SUR de SAYULA DE ALEMAN, VER",2018,jul,7,VER,4 a 4.9
2018-07-22,4,"5 km al OESTE de ZIHUATANEJO, GRO",2018,jul,7,GRO,4 a 4.9
2018-07-22,4,"123 km al SUROESTE de TONALA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-22,4.3,"48 km al NOROESTE de CINTALAPA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-22,4.1,"91 km al SURESTE de SAN MARCOS, GRO",2018,jul,7,GRO,4 a 4.9
2018-07-23,5.3,"361 km al SUR de CABO SAN LUCAS, BCS",2018,jul,7,BCS,5 a 5.9
2018-07-23,4,"52 km al OESTE de CINTALAPA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-23,4.2,"132 km al SUROESTE de PUERTO VALLARTA, JAL",2018,jul,7,JAL,4 a 4.9
2018-07-24,4,"45 km al SUROESTE de PINOTEPA NACIONAL, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-24,4.3,"118 km al SUROESTE de TONALA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-24,4,"31 km al SUROESTE de H HUAJUAPAN DE LEON, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-24,4.4,"6 km al SUROESTE de H HUAJUAPAN DE LEON, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-24,4.3,"32 km al SUR de TONALA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-24,4.3,"100 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-24,4,"118 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-24,4,"25 km al NOROESTE de ZIHUATANEJO, GRO",2018,jul,7,GRO,4 a 4.9
2018-07-24,4.1,"150 km al SUROESTE de CD HIDALGO, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-24,4.2,"72 km al NORESTE de SANTA ROSALIA, BCS",2018,jul,7,BCS,4 a 4.9
2018-07-24,4.1,"121 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-25,4,"6 km al SUR de CD IXTEPEC, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-25,4.4,"168 km al SUR de CD HIDALGO, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-25,4,"23 km al OESTE de PINOTEPA NACIONAL, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-25,4,"56 km al NORESTE de LAS GUACAMAYAS, MICH",2018,jul,7,MICH,4 a 4.9
2018-07-25,4,"43 km al SURESTE de SAYULA DE ALEMAN, VER",2018,jul,7,VER,4 a 4.9
2018-07-25,4.5,"30 km al NORESTE de ENSENADA, BC",2018,jul,7,BC,4 a 4.9
2018-07-25,4.2,"53 km al SUR de SAN MARCOS, GRO",2018,jul,7,GRO,4 a 4.9
2018-07-26,4.1,"21 km al SURESTE de TEPELMEME, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-26,4,"38 km al SUR de J RODRIGUEZ CLARA, VER",2018,jul,7,VER,4 a 4.9
2018-07-26,4,"32 km al SUR de OCOZOCOAUTLA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-27,4.1,"84 km al SUR de CD HIDALGO, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-27,4,"7 km al SUR de CD IXTEPEC, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-27,4,"12 km al SURESTE de CD HIDALGO, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-27,4.2,"141 km al SUROESTE de MANZANILLO, COL",2018,jul,7,COL,4 a 4.9
2018-07-27,4.3,"142 km al SUROESTE de MANZANILLO, COL",2018,jul,7,COL,4 a 4.9
2018-07-27,4,"35 km al NORESTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-27,4.1,"46 km al SUROESTE de OMETEPEC, GRO",2018,jul,7,GRO,4 a 4.9
2018-07-27,4,"5 km al SURESTE de JUCHITAN DE ZARAGOZA, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-27,4.1,"16 km al SUROESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-27,4,"18 km al NORTE de UNION HIDALGO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-27,4.5,"64 km al NORESTE de SAN FELIPE, BC",2018,jul,7,BC,4 a 4.9
2018-07-27,4.6,"51 km al ESTE de SAN FELIPE, BC",2018,jul,7,BC,4 a 4.9
2018-07-27,4.2,"64 km al ESTE de SAN FELIPE, BC",2018,jul,7,BC,4 a 4.9
2018-07-27,4.1,"35 km al OESTE de PUERTO PEÑASCO, SON",2018,jul,7,SON,4 a 4.9
2018-07-27,4,"49 km al NOROESTE de CINTALAPA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-27,4.2,"59 km al SURESTE de SAN FELIPE, BC",2018,jul,7,BC,4 a 4.9
2018-07-27,4.1,"7 km al SURESTE de CD IXTEPEC, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-28,4,"71 km al SUROESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-28,4.1,"16 km al SUROESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-28,4,"49 km al NORESTE de UNION HIDALGO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-28,4.5,"40 km al SURESTE de VILLAFLORES, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-28,4.3,"67 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-28,4.2,"85 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-28,4.2,"100 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-28,4,"11 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-28,4.2,"89 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-28,4.1,"83 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-28,4,"12 km al NOROESTE de RIO GRANDE, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-29,4.3,"76 km al NORESTE de RODOLFO SANCHEZ T(MRO), BC",2018,jul,7,BC,4 a 4.9
2018-07-29,4.2,"38 km al NORTE de LAS GUACAMAYAS, MICH",2018,jul,7,MICH,4 a 4.9
2018-07-30,4,"20 km al NOROESTE de UNION HIDALGO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-30,4.1,"19 km al SUROESTE de OMETEPEC, GRO",2018,jul,7,GRO,4 a 4.9
2018-07-30,4.4,"188 km al SUROESTE de CIHUATLAN, JAL",2018,jul,7,JAL,4 a 4.9
2018-07-30,4.1,"17 km al NOROESTE de CINTALAPA, CHIS",2018,jul,7,CHIS,4 a 4.9
2018-07-30,4,"28 km al NORTE de PUERTO ESCONDIDO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-30,4.2,"60 km al SUR de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-30,4,"8 km al SUR de CD IXTEPEC, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-30,4.3,"5 km al NOROESTE de JUCHITAN DE ZARAGOZA, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-31,4,"129 km al SURESTE de SAN FELIPE, BC",2018,jul,7,BC,4 a 4.9
2018-07-31,4.2,"15 km al NOROESTE de TEHUANTEPEC, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-31,4,"47 km al SUROESTE de S PEDRO POCHUTLA, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-31,4.1,"13 km al NORTE de MATIAS ROMERO, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-31,4.2,"79 km al SUR de LAS CHOAPAS, VER",2018,jul,7,VER,4 a 4.9
2018-07-31,4,"124 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-31,4.1,"5 km al SURESTE de SALINA CRUZ, OAX",2018,jul,7,OAX,4 a 4.9
2018-07-31,4.1,"43 km al SUROESTE de COALCOMAN, MICH",2018,jul,7,MICH,4 a 4.9
2018-07-31,4,"1 km al SUR de UNION HIDALGO, OAX",2018,jul,7,OAX,4 a 4.9
2018-08-01,4.1,"30 km al NORTE de MATIAS ROMERO, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-01,4.1,"81 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-01,5.2,"114 km al SUROESTE de PIJIJIAPAN, CHIS",2018,ago,8,CHIS,5 a 5.9
2018-08-01,4.2,"46 km al SUR de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-01,4.1,"40 km al SUR de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-01,4.2,"165 km al SUROESTE de PIJIJIAPAN, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-02,4.1,"20 km al SUROESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-02,4,"53 km al SUROESTE de PINOTEPA NACIONAL, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-02,4,"43 km al SUR de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-02,4,"97 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-02,4.1,"67 km al SURESTE de JALTIPAN DE MORELOS, VER",2018,ago,8,VER,4 a 4.9
2018-08-03,4.1,"22 km al OESTE de CINTALAPA, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-03,4.1,"10 km al NOROESTE de MATIAS ROMERO, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-03,4,"104 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-04,4,"119 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-04,4.4,"45 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-04,4.2,"45 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-04,4,"22 km al SURESTE de MATIAS ROMERO, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-04,4,"60 km al NOROESTE de CINTALAPA, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-04,4.3,"81 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-04,4.2,"170 km al SUROESTE de PIJIJIAPAN, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-04,4,"112 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-05,4.2,"10 km al SUROESTE de OMETEPEC, GRO",2018,ago,8,GRO,4 a 4.9
2018-08-05,4,"30 km al SUR de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-05,4,"77 km al SUR de CD HIDALGO, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-05,4.1,"101 km al SUROESTE de LA MIRA, MICH",2018,ago,8,MICH,4 a 4.9
2018-08-05,4,"67 km al SUROESTE de PIJIJIAPAN, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-05,4,"60 km al SUROESTE de TONALA, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-05,4.1,"10 km al SUROESTE de PINOTEPA NACIONAL, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-05,4,"9 km al SUROESTE de PINOTEPA NACIONAL, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-06,4,"20 km al OESTE de CD IXTEPEC, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-06,4,"73 km al NORESTE de RODOLFO SANCHEZ T(MRO), BC",2018,ago,8,BC,4 a 4.9
2018-08-06,4.7,"46 km al SUROESTE de HUETAMO, MICH",2018,ago,8,MICH,4 a 4.9
2018-08-06,4,"67 km al ESTE de MATIAS ROMERO, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-06,4.4,"38 km al SURESTE de VILLAFLORES, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-06,4.1,"69 km al SUR de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-06,4,"123 km al SURESTE de SAN FELIPE, BC",2018,ago,8,BC,4 a 4.9
2018-08-06,4.3,"111 km al SURESTE de SAN FELIPE, BC",2018,ago,8,BC,4 a 4.9
2018-08-06,4.1,"98 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-07,4,"126 km al SUROESTE de CD HIDALGO, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-08,4,"60 km al NORESTE de MATIAS ROMERO, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-08,4.1,"65 km al SUR de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-08,4,"70 km al SUR de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-08,4,"136 km al SUROESTE de TONALA, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-08,4.2,"162 km al SUROESTE de PIJIJIAPAN, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-09,4.1,"75 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-09,4.3,"77 km al SUR de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-09,4.2,"62 km al SUROESTE de PINOTEPA NACIONAL, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-09,4.4,"132 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-09,4,"113 km al SUROESTE de PIJIJIAPAN, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-09,4,"37 km al SURESTE de PINOTEPA NACIONAL, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-10,4.1,"133 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-10,4,"127 km al SUROESTE de TONALA, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-10,4,"13 km al SUROESTE de CD IXTEPEC, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-10,4,"12 km al OESTE de CD IXTEPEC, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-10,4.1,"81 km al SUR de COALCOMAN, MICH",2018,ago,8,MICH,4 a 4.9
2018-08-10,4.1,"25 km al SUR de CD ALTAMIRANO, GRO",2018,ago,8,GRO,4 a 4.9
2018-08-11,4,"71 km al SUR de SAN MARCOS, GRO",2018,ago,8,GRO,4 a 4.9
2018-08-11,4,"33 km al SUR de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-11,4,"21 km al SUR de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-11,4,"81 km al SUROESTE de OMETEPEC, GRO",2018,ago,8,GRO,4 a 4.9
2018-08-11,4,"97 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-11,4.1,"110 km al SUROESTE de PIJIJIAPAN, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-11,4,"25 km al OESTE de MAPASTEPEC, CHIS",2018,ago,8,CHIS,4 a 4.9
2018-08-11,4.1,"61 km al SURESTE de SALINA CRUZ, OAX",2018,ago,8,OAX,4 a 4.9
2018-08-11,4.1,"62 km al NOROESTE de CINTALAPA, CHIS",2018,ago,8,CHIS,4 a 4.9
